client_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,variation,edad_redondeada,full_bal,call_group,Outlier
2606054,8,106,42.0,M,3,378427.15,5,8,Test,42,250K-500K,5,False
7038132,15,191,47.0,M,3,677792.2300000001,5,8,Test,47,500K-1M,5,False
2719973,4,58,52.0,F,2,661390.99,0,3,Test,52,500K-1M,0,False
7846757,6,76,59.5,F,2,587697.5900000001,6,9,Control,60,500K-1M,6,False
4811074,23,279,60.0,F,3,732443.3500000001,3,6,Test,60,500K-1M,3,False
3287210,22,270,67.5,M,3,367488.94,5,8,Test,68,250K-500K,5,False
4227154,21,253,47.5,M,4,2235957.94,6,9,Control,48,1M-5M,6,False
3963528,25,303,73.0,F,2,305938.68,1,4,Control,73,250K-500K,1,False
6357156,34,413,64.0,F,4,516394.39,6,9,Control,64,500K-1M,6,True
7650855,15,189,65.0,F,2,383932.86,6,9,Test,65,250K-500K,6,False
571941,22,269,33.0,M,3,314365.55,5,8,Control,33,250K-500K,5,False
5259513,20,240,57.0,M,3,993445.66,6,9,Control,57,500K-1M,6,False
4079367,19,231,68.5,F,2,951824.78,6,9,Control,68,500K-1M,6,False
983062,35,422,60.5,F,2,326276.32,2,5,Test,60,250K-500K,2,True
6362594,17,204,64.0,M,2,290376.91,6,9,Control,64,250K-500K,6,False
9969821,5,70,88.0,U,2,316640.55,3,6,Test,88,250K-500K,3,False
1220970,22,272,47.0,F,3,680253.39,6,9,Control,47,500K-1M,6,False
568718,5,63,69.0,U,2,335000.34,6,9,Test,69,250K-500K,6,False
4928966,27,325,65.5,M,2,343547.37,6,9,Test,66,250K-500K,6,False
728102,13,166,62.5,F,2,318843.1,4,7,Test,62,250K-500K,4,False
7166801,16,196,51.5,F,2,811377.29,6,9,Test,52,500K-1M,6,False
6585563,5,71,47.5,F,2,639861.1000000001,4,7,Test,48,500K-1M,4,False
3734426,22,275,76.0,M,3,603152.05,6,9,Control,76,500K-1M,6,False
4535988,15,190,52.0,F,2,321308.79,6,9,Control,52,250K-500K,6,False
4144091,21,252,25.0,F,3,329412.53,6,9,Test,25,250K-500K,6,False
4129537,35,428,58.5,F,5,518147.73,6,9,Test,58,500K-1M,6,True
1752343,15,189,64.0,F,2,600560.3400000001,4,7,Test,64,500K-1M,4,False
8240028,13,167,59.5,M,2,563027.39,5,8,Control,60,500K-1M,5,False
3160385,20,250,69.0,M,3,350408.89,3,6,Control,69,250K-500K,3,False
261857,20,250,57.0,F,3,1193209.88,6,9,Control,57,1M-5M,6,False
7397134,13,158,54.5,F,3,416963.37,6,9,Control,54,250K-500K,6,False
1272344,9,113,62.5,M,5,377169.29,6,9,Test,62,250K-500K,6,False
6547498,11,134,29.5,M,2,317627.11,1,4,Test,30,250K-500K,1,False
9246756,21,257,43.0,F,2,314555.11,2,5,Control,43,250K-500K,2,False
3875281,24,290,57.0,M,2,451319.35,3,6,Control,57,250K-500K,3,False
6241575,32,388,61.5,M,4,1211293.59,6,9,Test,62,1M-5M,6,True
6110525,3,42,58.0,M,2,567313.04,2,5,Control,58,500K-1M,2,False
1409164,9,109,59.5,U,3,611990.67,6,9,Control,60,500K-1M,6,False
3550308,11,139,51.5,M,2,412040.97,2,5,Test,52,250K-500K,2,False
4374194,24,294,63.5,F,2,970332.61,6,9,Control,64,500K-1M,6,False
1175592,19,231,62.5,M,3,689397.78,5,8,Control,62,500K-1M,5,False
1979389,7,95,70.5,U,2,1190869.14,6,9,Control,70,1M-5M,6,False
9716423,30,360,60.0,M,4,615110.16,0,3,Control,60,500K-1M,0,False
6805654,11,141,66.0,M,2,299533.0,2,5,Control,66,250K-500K,2,False
4496335,4,56,61.5,M,4,634087.1900000001,5,8,Control,62,500K-1M,5,False
8260202,8,96,68.5,M,2,320771.34,4,7,Test,68,250K-500K,4,False
3638678,15,191,36.0,F,5,317784.92,6,9,Control,36,250K-500K,6,False
4324676,5,69,45.0,M,2,392701.56,5,8,Control,45,250K-500K,5,False
4365422,27,327,50.0,F,3,3459338.21,3,6,Test,50,1M-5M,3,False
2331081,21,252,66.5,F,3,393652.46,4,7,Test,66,250K-500K,4,False
5008443,16,202,52.5,F,2,304284.45,6,9,Test,52,250K-500K,6,False
9058953,26,312,52.5,M,4,554469.79,4,7,Test,52,500K-1M,4,False
5804408,24,298,52.0,M,3,371056.84,2,5,Control,52,250K-500K,2,False
2973312,22,267,57.0,M,3,563627.5,1,4,Control,57,500K-1M,1,False
8642933,21,263,56.5,M,2,617348.42,2,5,Test,56,500K-1M,2,False
5943882,19,237,50.5,M,5,328370.38,6,9,Control,50,250K-500K,6,False
5986644,18,216,74.0,M,4,3220673.11,6,9,Test,74,1M-5M,6,False
822119,17,210,39.5,M,3,300982.22,6,9,Test,40,250K-500K,6,False
7477632,5,67,68.0,U,2,541705.43,4,8,Test,68,500K-1M,4,False
5761217,30,361,70.0,F,3,642489.3500000001,6,9,Control,70,500K-1M,6,False
2322348,23,281,65.5,F,3,623946.52,1,5,Control,66,500K-1M,1,False
5677014,12,145,35.0,F,4,485126.63,6,9,Test,35,250K-500K,6,False
7008109,8,106,72.5,M,4,465726.82,4,7,Test,72,250K-500K,4,False
3875021,9,118,58.0,M,2,347827.35,6,9,Test,58,250K-500K,6,False
540589,8,106,66.5,M,2,697541.54,5,8,Test,66,500K-1M,5,False
4945469,15,190,56.5,F,3,297626.83,3,6,Test,56,250K-500K,3,False
3536773,16,195,55.5,M,3,2970000.46,6,9,Test,56,1M-5M,6,False
9964234,22,264,54.0,F,2,310337.92,6,9,Test,54,250K-500K,6,False
8521482,31,381,67.5,M,5,1175828.49,6,9,Control,68,1M-5M,6,False
8685525,8,106,42.0,F,3,564801.43,6,9,Control,42,500K-1M,6,False
3689881,4,51,67.5,U,2,406583.22,5,8,Control,68,250K-500K,5,False
8509827,12,146,47.5,M,2,290105.37,6,9,Control,48,250K-500K,6,False
1584960,18,219,61.5,M,3,369159.84,4,7,Control,62,250K-500K,4,False
6003230,8,106,56.0,F,2,633912.49,4,7,Test,56,500K-1M,4,False
409987,6,80,65.0,U,3,431381.86,6,9,Test,65,250K-500K,6,False
8012388,7,85,51.5,U,2,892073.41,4,7,Test,52,500K-1M,4,False
4848547,29,353,70.0,M,4,3641889.26,6,9,Control,70,1M-5M,6,False
8161337,15,191,50.0,M,2,980773.54,6,9,Control,50,500K-1M,6,False
6483346,16,197,51.0,M,2,612857.3400000001,5,8,Test,51,500K-1M,5,False
385555,22,271,47.0,M,3,364475.14,6,9,Test,47,250K-500K,6,False
3812786,21,252,58.0,F,2,481651.48,6,9,Test,58,250K-500K,6,False
9499259,15,185,64.5,M,2,3428511.36,5,8,Control,64,1M-5M,5,False
8389387,13,162,35.5,M,4,540875.86,6,9,Control,36,500K-1M,6,False
8609253,26,318,51.5,F,3,1745813.15,6,9,Test,52,1M-5M,6,False
208156,21,253,72.0,M,3,1080413.04,6,9,Test,72,1M-5M,6,False
7056103,20,242,61.0,U,3,690735.41,4,7,Test,61,500K-1M,4,False
3388796,20,242,51.0,M,3,1159130.7,6,9,Control,51,1M-5M,6,False
9673113,27,326,70.5,M,2,528257.35,6,9,Test,70,500K-1M,6,False
6904,12,155,64.5,M,2,348285.51,6,9,Test,64,250K-500K,6,False
3030274,6,79,65.0,U,2,670540.11,0,4,Control,65,500K-1M,0,False
2643269,15,189,61.5,M,2,298548.63,6,9,Test,62,250K-500K,6,False
94552,23,283,67.0,M,4,1516124.85,6,9,Test,67,1M-5M,6,False
4312637,21,255,45.5,F,2,774213.3300000001,4,7,Test,46,500K-1M,4,False
849561,21,263,62.0,M,2,398171.9,6,9,Control,62,250K-500K,6,False
5280625,11,133,67.5,F,2,561786.9800000001,6,9,Control,68,500K-1M,6,False
354470,11,142,44.0,M,2,403894.16,2,5,Test,44,250K-500K,2,False
572522,6,75,64.5,U,2,366496.82,4,7,Test,64,250K-500K,4,False
3185996,9,111,50.5,M,2,347268.42,2,5,Control,50,250K-500K,2,False
444644,15,189,67.0,M,2,954380.96,5,8,Test,67,500K-1M,5,False
304982,14,178,44.0,F,2,449433.62,0,3,Control,44,250K-500K,0,False
6421519,24,292,62.0,F,2,414285.82,2,5,Test,62,250K-500K,2,False
2297514,29,353,68.0,F,2,341320.83,4,7,Control,68,250K-500K,4,False
7835044,7,92,61.5,U,2,706809.2000000001,6,9,Test,62,500K-1M,6,False
1975521,21,253,63.0,M,2,1095385.42,6,9,Control,63,1M-5M,6,False
4320842,9,119,59.5,F,2,504692.71,0,3,Test,60,500K-1M,0,False
9070866,21,259,57.5,M,3,401359.1,6,9,Control,58,250K-500K,6,False
9094609,18,221,53.0,M,5,421475.66,5,8,Test,53,250K-500K,5,False
6637378,6,81,22.5,U,2,315889.69,3,6,Test,22,250K-500K,3,False
5453705,6,80,47.5,U,4,292635.48,4,7,Test,48,250K-500K,4,False
9568650,7,90,35.5,U,3,397328.67,6,9,Control,36,250K-500K,6,False
2678430,13,161,60.0,M,2,501541.33,0,3,Test,60,500K-1M,0,False
1836254,10,130,58.5,F,2,320242.15,0,3,Test,58,250K-500K,0,False
5296648,4,48,82.0,U,2,478791.53,6,9,Test,82,250K-500K,6,False
4715380,28,344,73.0,M,4,394421.64,6,9,Control,73,250K-500K,6,False
9889913,15,182,42.5,F,2,588721.18,3,6,Test,42,500K-1M,3,False
6504363,5,69,63.5,U,4,453222.4,6,9,Test,64,250K-500K,6,False
7413799,5,71,50.5,M,2,467153.79,4,7,Test,50,250K-500K,4,False
8432712,22,274,70.0,M,2,417360.74,0,3,Control,70,250K-500K,0,False
5415276,21,253,58.5,M,2,1218808.62,2,5,Control,58,1M-5M,2,False
3932987,30,370,72.5,M,2,1506231.71,6,9,Control,72,1M-5M,6,False
1688588,22,266,55.0,M,3,300299.06,4,7,Test,55,250K-500K,4,False
7779114,20,247,64.5,M,4,312821.81,4,7,Test,64,250K-500K,4,False
4933458,30,364,60.5,F,2,700466.5900000001,2,5,Test,60,500K-1M,2,False
3644201,5,60,70.0,M,2,720785.43,6,9,Test,70,500K-1M,6,False
2015049,16,198,35.5,M,4,612205.31,6,9,Test,36,500K-1M,6,False
6340179,9,112,88.0,M,2,989059.55,6,9,Control,88,500K-1M,6,False
3313823,23,277,65.0,M,2,970777.3,2,5,Control,65,500K-1M,2,False
9566117,22,271,58.5,M,3,711597.65,6,9,Test,58,500K-1M,6,False
4992306,17,215,50.5,M,2,309715.42,4,7,Control,50,250K-500K,4,False
6488226,6,81,66.0,U,2,755141.56,1,4,Control,66,500K-1M,1,False
5565881,34,416,71.5,M,2,296956.77,6,9,Test,72,250K-500K,6,True
3179230,32,391,73.5,F,2,330405.05,4,7,Test,74,250K-500K,4,True
1765202,29,354,65.0,M,2,851424.26,1,6,Test,65,500K-1M,1,False
8719542,16,193,50.5,M,3,400150.01,1,5,Control,50,250K-500K,1,False
6328200,21,253,67.5,F,3,1013860.16,4,7,Test,68,1M-5M,4,False
5417250,20,250,84.0,M,3,383426.25,1,4,Test,84,250K-500K,1,False
9247136,17,210,58.5,F,2,392586.18,3,6,Control,58,250K-500K,3,False
7920394,35,431,60.5,M,3,403816.79,6,9,Test,60,250K-500K,6,True
9799670,11,135,62.5,M,4,2026124.65,6,9,Control,62,1M-5M,6,False
5848267,13,156,68.0,M,2,556733.1000000001,2,5,Control,68,500K-1M,2,False
2527557,15,180,62.0,M,2,1258139.86,4,7,Test,62,1M-5M,4,False
4570643,5,66,46.5,U,3,534536.89,5,8,Control,46,500K-1M,5,False
7411125,23,277,50.5,M,3,345199.49,4,7,Control,50,250K-500K,4,False
3508681,33,406,58.5,F,2,361736.55,6,9,Test,58,250K-500K,6,True
8970620,6,80,52.0,U,2,796929.2000000001,1,4,Test,52,500K-1M,1,False
6725780,5,68,71.0,U,2,303911.68,4,7,Control,71,250K-500K,4,False
7371764,10,123,67.0,M,2,1645302.78,1,6,Control,67,1M-5M,1,False
1794745,13,159,40.0,F,4,436038.51,2,5,Control,40,250K-500K,2,False
8127978,26,318,49.5,M,2,543535.89,4,7,Test,50,500K-1M,4,False
9171566,27,330,48.0,M,5,391267.88,6,9,Control,48,250K-500K,6,False
636947,14,170,64.5,M,2,325308.86,4,7,Control,64,250K-500K,4,False
9898098,23,282,77.0,F,2,357605.76,5,8,Test,77,250K-500K,5,False
4288601,21,263,67.0,F,2,844380.04,0,3,Test,67,500K-1M,0,False
960388,8,97,72.5,M,2,651585.8500000001,5,8,Control,72,500K-1M,5,False
3659871,8,100,28.5,U,3,294961.54,6,9,Control,28,250K-500K,6,False
6926403,7,91,52.0,U,2,459543.03,5,8,Test,52,250K-500K,5,False
6728139,22,275,66.5,M,3,951495.12,6,9,Test,66,500K-1M,6,False
7255648,35,423,58.0,M,4,930084.7,6,9,Control,58,500K-1M,6,True
2036653,5,64,55.5,M,2,895985.99,2,5,Test,56,500K-1M,2,False
9859285,18,216,50.0,M,2,372587.97,6,9,Control,50,250K-500K,6,False
6101775,14,169,71.0,M,2,388196.5,1,4,Test,71,250K-500K,1,False
9423248,17,206,55.5,F,4,481790.19,6,9,Control,56,250K-500K,6,False
4823082,4,59,45.5,U,2,298053.2,4,7,Test,46,250K-500K,4,False
4619869,24,296,54.5,M,3,1340271.13,1,4,Test,54,1M-5M,1,False
2177970,21,262,47.5,M,3,314011.3,2,5,Control,48,250K-500K,2,False
9226597,31,381,67.0,M,3,3552737.22,6,9,Control,67,1M-5M,6,False
382734,7,95,61.5,U,2,424352.12,5,8,Control,62,250K-500K,5,False
6199584,29,358,59.5,M,4,976666.93,6,9,Test,60,500K-1M,6,False
1737687,28,338,63.0,M,2,722032.66,6,9,Test,63,500K-1M,6,False
1781498,19,234,69.5,F,2,976815.83,6,9,Test,70,500K-1M,6,False
6912156,32,395,69.0,M,4,1395225.54,6,9,Control,69,1M-5M,6,True
7021213,6,74,61.5,M,3,1038811.07,3,7,Test,62,1M-5M,3,False
3314571,6,74,54.5,U,3,312659.12,4,7,Test,54,250K-500K,4,False
6526022,23,285,71.5,M,2,347299.1,6,9,Control,72,250K-500K,6,False
8227073,21,254,41.5,M,3,393844.92,2,5,Control,42,250K-500K,2,False
3351016,14,173,41.0,F,3,681328.53,6,9,Control,41,500K-1M,6,False
5889228,24,288,54.5,F,3,367714.29,4,7,Test,54,250K-500K,4,False
1177276,20,244,61.0,U,5,3450821.16,6,9,Test,61,1M-5M,6,False
2980350,17,215,71.0,F,3,329755.27,6,9,Test,71,250K-500K,6,False
9677689,11,140,61.0,M,2,447571.07,0,3,Control,61,250K-500K,0,False
1842343,14,179,88.0,M,2,309260.68,6,9,Control,88,250K-500K,6,False
3153010,7,86,35.5,U,3,438026.57,6,9,Control,36,250K-500K,6,False
6760050,11,132,67.0,M,2,298218.47,2,6,Test,67,250K-500K,2,False
3688866,12,146,59.0,F,2,320467.23,6,9,Test,59,250K-500K,6,False
7833014,15,180,46.0,F,2,583761.3400000001,6,9,Control,46,500K-1M,6,False
4631957,11,136,44.0,M,3,670850.3400000001,2,5,Test,44,500K-1M,2,False
5647302,13,167,70.0,M,2,350993.2,3,7,Test,70,250K-500K,3,False
4110494,24,296,58.0,M,3,1683901.75,6,9,Test,58,1M-5M,6,False
8968297,22,265,73.5,M,3,1593783.04,6,9,Control,74,1M-5M,6,False
8398431,13,162,62.5,M,3,629047.5700000001,4,7,Control,62,500K-1M,4,False
4681687,22,270,55.0,M,2,592627.3200000001,5,8,Test,55,500K-1M,5,False
4364845,8,98,49.5,U,3,374226.02,3,6,Control,50,250K-500K,3,False
2973289,27,329,63.0,M,3,471060.72,3,6,Control,63,250K-500K,3,False
4025387,27,326,61.5,F,2,427769.42,6,9,Control,62,250K-500K,6,False
4400573,34,419,89.0,M,3,391390.91,3,6,Test,89,250K-500K,3,True
6532430,23,283,58.0,M,3,499815.7,0,3,Control,58,250K-500K,0,False
3155867,23,276,66.5,F,2,809406.37,3,6,Test,66,500K-1M,3,False
7723676,30,370,75.0,F,2,363105.78,0,4,Test,75,250K-500K,0,False
7300238,22,269,53.5,M,3,703012.28,0,5,Control,54,500K-1M,0,False
9909236,6,77,58.5,U,2,420527.84,6,9,Test,58,250K-500K,6,False
6159261,16,202,65.0,M,2,613614.16,4,7,Control,65,500K-1M,4,False
1713302,5,70,61.5,M,2,377355.46,4,7,Test,62,250K-500K,4,False
4694039,26,322,57.0,F,2,907955.19,6,9,Test,57,500K-1M,6,False
2218878,20,247,67.0,M,4,467600.61,4,7,Test,67,250K-500K,4,False
4848740,14,168,35.0,M,3,554819.49,6,9,Control,35,500K-1M,6,False
5524463,4,51,55.5,M,3,1234603.35,6,9,Control,56,1M-5M,6,False
7167518,9,108,67.0,M,2,502588.75,0,3,Control,67,500K-1M,0,False
8623986,21,257,49.0,F,4,753447.28,6,9,Control,49,500K-1M,6,False
9633586,18,223,68.0,M,4,1351397.42,3,7,Test,68,1M-5M,3,False
3100504,10,125,56.0,F,4,310695.11,6,9,Control,56,250K-500K,6,False
2947829,9,116,84.0,F,3,293165.67,6,9,Control,84,250K-500K,6,False
6009565,4,59,64.0,F,2,296260.05,4,7,Control,64,250K-500K,4,False
8855514,10,128,60.0,F,2,617710.0900000001,3,6,Test,60,500K-1M,3,False
297788,5,66,56.5,U,2,325708.33,6,9,Test,56,250K-500K,6,False
279820,14,178,63.0,F,2,342280.98,3,6,Test,63,250K-500K,3,False
3998871,22,269,63.5,M,4,608101.8300000001,6,9,Test,64,500K-1M,6,False
4036051,21,258,60.5,M,2,692924.24,6,9,Control,60,500K-1M,6,False
9490302,21,257,69.0,M,4,434711.67,1,4,Test,69,250K-500K,1,False
3135360,21,253,56.0,M,4,516930.91,6,9,Control,56,500K-1M,6,False
614865,8,96,49.0,U,2,342575.28,5,8,Test,49,250K-500K,5,False
452582,27,325,50.5,M,2,723297.42,1,4,Test,50,500K-1M,1,False
6192734,6,75,59.5,U,2,1087019.37,3,6,Control,60,1M-5M,3,False
6079839,5,60,65.0,F,2,532232.43,1,4,Test,65,500K-1M,1,False
9978718,21,256,64.0,F,3,509141.2,6,9,Control,64,500K-1M,6,False
170798,21,252,48.5,M,4,615804.56,4,8,Test,48,500K-1M,4,False
9524835,17,210,48.0,F,3,636556.15,6,9,Test,48,500K-1M,6,False
8924994,14,171,83.0,M,2,681965.04,6,9,Control,83,500K-1M,6,False
7717405,10,130,56.0,M,3,1616902.8199999998,6,9,Control,56,1M-5M,6,False
6636252,12,153,33.5,M,2,1571961.61,2,5,Test,34,1M-5M,2,False
256277,20,248,83.0,M,4,619057.99,6,9,Test,83,500K-1M,6,False
9522922,20,247,51.0,M,4,704614.9400000001,6,9,Test,51,500K-1M,6,False
9368520,10,120,31.5,M,3,1567142.42,6,9,Control,32,1M-5M,6,False
4287009,27,328,22.0,F,2,304482.66,6,9,Test,22,250K-500K,6,False
6174475,17,207,71.5,F,2,401468.89,6,9,Control,72,250K-500K,6,False
5908431,28,346,67.5,M,2,328040.12,2,5,Test,68,250K-500K,2,False
9670706,13,165,40.0,M,2,1368342.97,4,7,Control,40,1M-5M,4,False
6242298,7,90,48.5,U,2,646917.7100000001,3,6,Test,48,500K-1M,3,False
7622618,9,117,36.5,M,3,408304.41,6,9,Control,36,250K-500K,6,False
8161448,6,74,39.5,U,2,987912.94,5,8,Control,40,500K-1M,5,False
8827095,17,215,48.0,M,2,325683.51,0,3,Test,48,250K-500K,0,False
9726076,20,250,57.5,M,4,737138.75,6,9,Test,58,500K-1M,6,False
4231428,6,72,36.0,U,2,463734.21,4,7,Control,36,250K-500K,4,False
3881137,34,419,65.5,M,2,343572.95,4,7,Test,66,250K-500K,4,True
8963162,28,338,60.5,M,2,465595.9,3,6,Test,60,250K-500K,3,False
4332065,28,345,61.0,M,2,328620.65,2,5,Test,61,250K-500K,2,False
4123242,6,79,66.0,M,2,501459.5,6,9,Control,66,500K-1M,6,False
834551,10,127,54.5,M,3,564966.3,4,7,Test,54,500K-1M,4,False
8882426,18,216,66.0,M,2,1440746.5799999998,6,9,Control,66,1M-5M,6,False
9844982,9,108,56.0,M,2,890302.4400000001,6,9,Control,56,500K-1M,6,False
7779515,14,168,54.0,F,3,644069.9400000001,6,9,Test,54,500K-1M,6,False
9131734,25,302,49.5,F,4,977822.93,6,9,Test,50,500K-1M,6,False
1172182,8,106,68.0,M,2,322274.03,6,9,Control,68,250K-500K,6,False
1836,13,157,51.5,M,2,826232.62,4,7,Test,52,500K-1M,4,False
3280021,15,181,44.5,M,2,291212.79,4,7,Test,44,250K-500K,4,False
9013527,27,330,66.5,F,2,564714.5,4,7,Test,66,500K-1M,4,False
6634478,23,284,67.0,F,2,1267234.01,6,9,Test,67,1M-5M,6,False
1107139,23,287,72.5,F,2,517704.91,1,4,Test,72,500K-1M,1,False
8700110,13,162,69.5,M,2,763349.28,3,6,Test,70,500K-1M,3,False
4946231,15,181,64.5,M,2,408435.66,6,9,Test,64,250K-500K,6,False
7107386,47,569,59.0,F,4,702465.04,2,5,Test,59,500K-1M,2,True
1092660,16,192,69.5,F,3,544781.34,6,9,Control,70,500K-1M,6,False
9354858,12,153,65.5,F,3,829193.87,6,9,Test,66,500K-1M,6,False
5267250,25,300,26.0,U,2,806676.36,1,4,Control,26,500K-1M,1,False
5869487,12,150,49.0,M,2,337840.65,6,9,Control,49,250K-500K,6,False
5872128,20,242,73.5,M,2,299567.32,6,9,Test,74,250K-500K,6,False
7193613,13,159,33.0,M,3,534222.66,6,9,Control,33,500K-1M,6,False
9056002,6,73,44.0,U,2,410446.88,6,9,Control,44,250K-500K,6,False
4733505,6,73,65.0,U,2,909225.57,6,9,Control,65,500K-1M,6,False
6022010,6,78,32.5,U,4,3569381.23,1,4,Control,32,1M-5M,1,False
4736115,28,344,75.0,F,2,398306.84,6,9,Control,75,250K-500K,6,False
1777116,24,295,51.5,M,3,788210.25,6,9,Control,52,500K-1M,6,False
5851066,22,267,75.0,U,2,506205.15,2,5,Control,75,500K-1M,2,False
3549403,21,263,52.5,F,7,408027.69,3,6,Control,52,250K-500K,3,False
2434428,19,232,52.5,M,3,420416.98,6,9,Test,52,250K-500K,6,False
8180297,13,157,36.0,M,3,489090.78,5,8,Control,36,250K-500K,5,False
9114853,16,194,36.5,F,2,555794.74,3,6,Control,36,500K-1M,3,False
8339282,49,596,71.5,M,2,417778.7,4,7,Control,72,250K-500K,4,True
807550,23,282,71.0,F,2,323193.8,1,4,Test,71,250K-500K,1,False
2041645,28,340,66.5,M,2,503028.79,2,5,Control,66,500K-1M,2,False
4656609,6,75,57.0,U,2,491025.96,6,9,Test,57,250K-500K,6,False
52456,5,66,55.5,U,2,312484.73,5,8,Control,56,250K-500K,5,False
4593779,6,83,51.5,U,2,477809.83,4,7,Test,52,250K-500K,4,False
6808593,20,243,65.0,M,2,1270092.3199999998,6,9,Test,65,1M-5M,6,False
3686976,14,178,67.0,M,2,291816.05,2,5,Test,67,250K-500K,2,False
3524698,21,261,41.0,F,2,581241.76,3,6,Test,41,500K-1M,3,False
8210202,21,253,57.5,M,4,3035672.36,1,5,Control,58,1M-5M,1,False
140020,23,277,57.5,F,3,744184.88,2,6,Test,58,500K-1M,2,False
8762751,27,327,72.0,M,2,655115.4800000001,6,9,Control,72,500K-1M,6,False
5783978,16,192,43.5,M,2,695105.6000000001,6,9,Control,44,500K-1M,6,False
832777,14,172,60.5,F,2,353317.1,2,5,Control,60,250K-500K,2,False
87449,9,108,28.5,M,4,440089.83,6,9,Test,28,250K-500K,6,False
7561002,6,73,36.5,F,4,324125.64,3,6,Test,36,250K-500K,3,False
5822736,28,337,59.0,M,3,323925.1,6,9,Control,59,250K-500K,6,False
869520,21,263,65.5,M,4,1260593.42,2,5,Control,66,1M-5M,2,False
3558115,20,250,63.0,M,3,303114.27,6,9,Control,63,250K-500K,6,False
3587894,21,263,66.5,M,3,608019.9800000001,6,9,Test,66,500K-1M,6,False
5868409,20,244,64.5,M,3,1034687.92,5,8,Control,64,1M-5M,5,False
9825116,7,90,60.5,U,2,516302.79,1,4,Test,60,500K-1M,1,False
9136016,15,189,64.5,F,2,1530532.2,0,3,Test,64,1M-5M,0,False
1859271,12,145,43.5,M,2,490431.3,2,5,Test,44,250K-500K,2,False
1500008,23,276,82.5,M,3,533100.0,6,9,Test,82,500K-1M,6,False
968323,11,134,81.5,M,2,734460.3,6,9,Control,82,500K-1M,6,False
1450299,7,90,43.5,U,3,322051.39,3,6,Control,44,250K-500K,3,False
8368263,10,131,64.5,M,3,508964.83,6,9,Test,64,500K-1M,6,False
8173337,5,67,62.5,U,2,673749.3400000001,6,9,Control,62,500K-1M,6,False
2621063,8,101,52.0,U,4,336363.38,3,6,Control,52,250K-500K,3,False
8157741,30,371,75.0,F,2,390435.62,2,5,Test,75,250K-500K,2,False
5266768,25,311,60.0,F,4,1273410.0499999998,4,7,Control,60,1M-5M,4,False
233249,12,154,64.0,F,2,495675.08,4,7,Control,64,250K-500K,4,False
2210369,13,164,74.5,M,2,320733.06,6,9,Control,74,250K-500K,6,False
3262729,13,166,46.5,M,2,633860.77,6,9,Test,46,500K-1M,6,False
1972520,12,155,41.5,M,3,468930.65,2,5,Test,42,250K-500K,2,False
2878715,19,228,55.5,M,2,538829.91,5,8,Control,56,500K-1M,5,False
6721743,8,98,67.5,U,2,754485.87,3,6,Test,68,500K-1M,3,False
7364275,11,139,64.0,F,4,591214.8500000001,5,8,Test,64,500K-1M,5,False
9922705,6,83,65.5,U,2,541933.5,6,9,Control,66,500K-1M,6,False
7582801,8,97,60.5,U,2,316426.85,6,9,Control,60,250K-500K,6,False
8627479,24,288,58.5,M,2,566261.28,1,4,Test,58,500K-1M,1,False
2010706,23,276,27.5,M,2,555604.52,6,9,Control,28,500K-1M,6,False
7037532,8,97,50.0,U,2,629803.87,5,8,Test,50,500K-1M,5,False
4474245,15,181,58.0,F,2,926680.41,6,9,Control,58,500K-1M,6,False
7872209,35,428,72.0,M,4,616587.61,6,9,Control,72,500K-1M,6,True
6283739,23,279,54.0,F,3,333495.06,1,4,Control,54,250K-500K,1,False
5075310,22,275,67.0,F,4,472583.77,5,8,Test,67,250K-500K,5,False
4963938,21,258,51.0,F,2,360545.09,2,5,Test,51,250K-500K,2,False
8052158,16,197,57.0,M,2,293323.5,2,5,Test,57,250K-500K,2,False
4039397,30,371,80.0,M,3,2612953.43,0,3,Control,80,1M-5M,0,False
6593440,12,147,74.0,M,2,1550423.16,6,9,Test,74,1M-5M,6,False
3665763,7,93,66.0,U,3,499418.07,4,7,Test,66,250K-500K,4,False
2053219,15,185,57.5,F,2,336990.31,1,4,Test,58,250K-500K,1,False
4947069,14,168,63.5,M,2,339744.46,6,9,Control,64,250K-500K,6,False
7264359,7,89,67.5,U,3,350044.52,6,9,Control,68,250K-500K,6,False
1041265,27,325,70.0,M,3,997569.14,6,9,Test,70,500K-1M,6,False
3643837,7,84,55.5,U,2,797922.8400000001,6,9,Test,56,500K-1M,6,False
7465124,18,217,60.0,M,2,295558.29,2,5,Test,60,250K-500K,2,False
5699251,24,288,49.0,M,3,859824.8200000001,6,9,Control,49,500K-1M,6,False
7822945,12,152,64.0,M,3,325460.22,0,3,Control,64,250K-500K,0,False
2033798,14,174,74.0,M,2,392412.77,6,9,Control,74,250K-500K,6,False
3801194,8,106,60.5,F,5,451774.12,6,9,Test,60,250K-500K,6,False
7858035,24,290,73.0,F,2,316816.96,1,4,Control,73,250K-500K,1,False
6549562,19,238,32.0,M,4,379001.07,5,8,Test,32,250K-500K,5,False
3422168,8,103,45.0,U,2,325005.51,0,3,Test,45,250K-500K,0,False
5248827,6,74,43.0,U,2,352908.73,3,6,Test,43,250K-500K,3,False
6621608,6,73,60.5,U,2,591115.02,5,8,Control,60,500K-1M,5,False
