,client_id,confirm,start,step_1,step_2,step_3,conversion,completed_&_confused,completed_linear,variation
442,81976,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
443,82206,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
444,82376,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
445,82560,,4.0,,,,0,0,0,Test
446,82566,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
447,82712,,26.0,1.0,4.0,4.0,0,0,0,Control
448,82723,,4.0,1.0,1.0,1.0,0,0,0,Control
449,82772,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
450,82869,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
451,83158,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
452,83447,1.0,3.0,5.0,4.0,2.0,1,1,0,Control
453,83507,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
454,83585,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
455,83683,,1.0,,,,0,0,0,Control
456,83795,2.0,10.0,5.0,4.0,1.0,1,1,0,Test
457,84108,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
458,84464,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
459,84480,1.0,3.0,2.0,1.0,1.0,1,1,0,Control
460,84596,,2.0,,,,0,0,0,Test
461,84624,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
462,84658,1.0,3.0,2.0,2.0,1.0,1,1,0,Test
463,84976,1.0,5.0,1.0,1.0,1.0,1,0,0,Test
464,85097,,6.0,2.0,,,0,0,0,Control
465,85286,,4.0,3.0,,,0,0,0,Control
466,85515,,4.0,3.0,3.0,5.0,0,0,0,Control
467,85793,1.0,1.0,1.0,3.0,3.0,1,1,0,Control
468,86035,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
469,86499,3.0,1.0,1.0,1.0,1.0,1,0,0,Control
470,86616,1.0,1.0,3.0,2.0,1.0,1,1,0,Control
471,86699,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
472,86780,,2.0,1.0,2.0,,0,0,0,Test
473,86877,1.0,4.0,2.0,1.0,1.0,1,1,0,Test
474,87162,3.0,2.0,1.0,1.0,1.0,1,0,0,Control
475,87218,1.0,2.0,3.0,1.0,1.0,1,1,0,Control
476,87300,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
477,87424,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
478,87449,3.0,1.0,1.0,1.0,1.0,1,0,0,Test
479,87915,,5.0,1.0,1.0,,0,0,0,Test
480,88378,,2.0,1.0,,,0,0,0,Control
481,88723,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
482,88759,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
483,88986,,1.0,1.0,,,0,0,0,Test
484,89039,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
485,89052,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
486,89108,1.0,,,1.0,1.0,0,0,0,Control
487,89116,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
488,89257,,5.0,,,,0,0,0,Test
489,89604,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
490,89645,,4.0,2.0,1.0,,0,0,0,Control
491,89693,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
492,89812,,4.0,,,,0,0,0,Test
493,89959,1.0,5.0,7.0,5.0,1.0,1,1,0,Test
494,90324,1.0,3.0,1.0,1.0,1.0,1,0,0,Test
495,90360,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
496,90383,,1.0,,,,0,0,0,Test
497,90596,1.0,2.0,2.0,2.0,2.0,1,1,0,Control
498,91110,1.0,3.0,2.0,3.0,3.0,1,1,0,Test
499,91254,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
500,91443,1.0,2.0,2.0,1.0,2.0,1,1,0,Test
501,91633,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
502,92066,3.0,1.0,2.0,1.0,1.0,1,1,0,Test
503,92137,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
504,92665,,1.0,1.0,1.0,1.0,0,0,0,Test
505,92808,1.0,3.0,2.0,1.0,1.0,1,1,0,Control
506,92864,,1.0,1.0,,,0,0,0,Test
507,93127,1.0,4.0,2.0,1.0,1.0,1,1,0,Control
508,93137,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
509,93370,,4.0,,,,0,0,0,Test
510,93480,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
511,93610,3.0,5.0,2.0,1.0,1.0,1,1,0,Test
512,93751,,5.0,1.0,2.0,4.0,0,0,0,Test
513,93870,2.0,2.0,3.0,3.0,1.0,1,1,0,Test
514,93915,1.0,4.0,7.0,6.0,1.0,1,1,0,Test
515,94012,2.0,,,,,0,0,0,Control
516,94234,,1.0,1.0,1.0,1.0,0,0,0,Test
517,94510,,2.0,1.0,1.0,1.0,0,0,0,Control
518,94552,,5.0,4.0,4.0,1.0,0,0,0,Test
519,94662,,5.0,2.0,2.0,2.0,0,0,0,Test
520,94767,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
521,94778,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
522,94914,,1.0,,,,0,0,0,Test
523,95035,1.0,3.0,1.0,1.0,1.0,1,0,0,Test
524,95199,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
525,95453,1.0,2.0,2.0,2.0,2.0,1,1,0,Test
526,96190,7.0,1.0,1.0,1.0,1.0,1,0,0,Test
527,96548,,1.0,1.0,1.0,,0,0,0,Control
528,96787,1.0,4.0,3.0,1.0,1.0,1,1,0,Test
529,96845,,1.0,1.0,,,0,0,0,Control
530,97147,,2.0,2.0,1.0,,0,0,0,Test
531,97170,,1.0,1.0,,,0,0,0,Control
532,97322,,1.0,,,,0,0,0,Control
533,97424,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
534,97590,2.0,2.0,1.0,1.0,1.0,1,0,0,Test
535,97723,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
536,97966,,4.0,4.0,3.0,1.0,0,0,0,Control
537,98248,,4.0,2.0,,,0,0,0,Test
538,98337,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
539,98860,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
540,99149,1.0,2.0,2.0,2.0,2.0,1,1,0,Control
541,99208,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
542,99811,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
543,100118,,5.0,,,,0,0,0,Test
544,100250,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
545,100503,1.0,4.0,1.0,1.0,1.0,1,0,0,Control
546,100888,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
547,100940,,6.0,3.0,2.0,,0,0,0,Test
548,101143,,2.0,,,,0,0,0,Control
549,101220,,2.0,,,,0,0,0,Test
550,101246,,3.0,,,,0,0,0,Control
551,101818,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
552,102859,,3.0,,,,0,0,0,Control
553,102884,,4.0,1.0,1.0,,0,0,0,Test
554,103515,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
555,103622,1.0,3.0,2.0,1.0,1.0,1,1,0,Test
556,103627,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
557,103669,1.0,2.0,1.0,1.0,1.0,1,0,0,Test
558,104190,,5.0,4.0,,,0,0,0,Test
559,104328,1.0,4.0,4.0,3.0,3.0,1,1,0,Control
560,104643,,1.0,,,,0,0,0,Test
561,104781,1.0,2.0,2.0,2.0,1.0,1,1,0,Control
562,104884,1.0,3.0,3.0,2.0,1.0,1,1,0,Control
563,104972,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
564,105007,,1.0,,,,0,0,0,Control
565,105026,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
566,105357,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
567,105360,1.0,1.0,1.0,3.0,3.0,1,1,0,Control
568,105623,1.0,3.0,1.0,1.0,1.0,1,0,0,Control
569,106102,,1.0,,,,0,0,0,Test
570,106137,,3.0,1.0,,,0,0,0,Test
571,106457,,9.0,1.0,2.0,,0,0,0,Control
572,106501,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
573,108335,,7.0,1.0,1.0,1.0,0,0,0,Control
574,108419,1.0,3.0,1.0,1.0,1.0,1,0,0,Test
575,108438,1.0,3.0,2.0,2.0,2.0,1,1,0,Control
576,108892,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
577,109175,,2.0,2.0,2.0,2.0,0,0,0,Control
578,109413,,1.0,1.0,,,0,0,0,Control
579,109465,1.0,1.0,1.0,1.0,3.0,1,1,0,Control
580,109662,2.0,3.0,4.0,2.0,1.0,1,1,0,Test
581,109859,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
582,109932,,4.0,4.0,1.0,1.0,0,0,0,Control
583,110028,1.0,2.0,1.0,1.0,1.0,1,0,0,Test
584,110212,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
585,110288,,2.0,,,,0,0,0,Test
586,110772,1.0,2.0,2.0,3.0,2.0,1,1,0,Test
587,110890,,1.0,1.0,,,0,0,0,Control
588,111012,1.0,2.0,2.0,3.0,1.0,1,1,0,Control
589,111162,,3.0,2.0,,,0,0,0,Test
590,111304,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
591,111477,,2.0,1.0,,,0,0,0,Control
592,112128,2.0,1.0,1.0,1.0,1.0,1,0,0,Control
593,112766,1.0,4.0,4.0,3.0,2.0,1,1,0,Test
594,113597,,3.0,3.0,,,0,0,0,Test
595,113852,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
596,113903,,3.0,2.0,,,0,0,0,Test
597,113951,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
598,113964,,13.0,,,,0,0,0,Test
599,114459,,2.0,1.0,2.0,2.0,0,0,0,Control
600,114541,1.0,3.0,2.0,2.0,2.0,1,1,0,Control
601,114542,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
602,114566,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
603,114780,,1.0,,,,0,0,0,Control
604,115163,3.0,1.0,1.0,1.0,1.0,1,0,0,Test
605,115570,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
606,115597,,1.0,1.0,,,0,0,0,Control
607,115834,,7.0,1.0,1.0,1.0,0,0,0,Control
608,115839,,1.0,,,,0,0,0,Test
609,115973,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
610,116248,,1.0,1.0,,,0,0,0,Test
611,116345,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
612,116384,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
613,116505,,4.0,,,,0,0,0,Control
614,116682,,1.0,,,,0,0,0,Control
615,116693,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
616,117032,1.0,13.0,6.0,3.0,1.0,1,1,0,Test
617,117276,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
618,117320,1.0,,,,,0,0,0,Control
619,117457,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
620,117520,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
621,117621,3.0,1.0,1.0,1.0,1.0,1,0,0,Control
622,117883,,2.0,,,,0,0,0,Control
623,117916,1.0,2.0,1.0,1.0,1.0,1,0,0,Test
624,117979,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
625,118358,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
626,118415,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
627,118446,2.0,2.0,3.0,4.0,3.0,1,1,0,Test
628,118576,,1.0,1.0,1.0,,0,0,0,Test
629,118723,,4.0,2.0,1.0,1.0,0,0,0,Control
630,118964,1.0,2.0,3.0,3.0,2.0,1,1,0,Control
631,118966,1.0,3.0,2.0,1.0,1.0,1,1,0,Test
632,119006,,5.0,8.0,5.0,,0,0,0,Test
633,119599,,2.0,1.0,1.0,,0,0,0,Test
634,119634,1.0,5.0,2.0,3.0,2.0,1,1,0,Test
635,120089,1.0,6.0,3.0,3.0,1.0,1,1,0,Test
636,120309,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
637,120351,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
638,120660,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
639,120830,1.0,3.0,1.0,1.0,1.0,1,0,0,Test
640,120872,1.0,3.0,3.0,2.0,2.0,1,1,0,Control
641,121029,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
642,121238,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
643,121354,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
644,121536,,4.0,4.0,1.0,1.0,0,0,0,Test
645,121672,1.0,3.0,2.0,1.0,1.0,1,1,0,Test
646,122093,,1.0,1.0,1.0,2.0,0,0,0,Test
647,122493,,1.0,2.0,1.0,1.0,0,0,0,Control
648,122526,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
649,122790,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
650,123141,,1.0,1.0,1.0,1.0,0,0,0,Control
651,123311,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
652,123552,,2.0,1.0,1.0,,0,0,0,Control
653,123853,,3.0,,,,0,0,0,Test
654,124118,4.0,1.0,1.0,1.0,1.0,1,0,0,Control
655,124572,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
656,124614,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
657,124624,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
658,124646,,2.0,1.0,,,0,0,0,Test
659,124916,1.0,2.0,2.0,1.0,1.0,1,1,0,Control
660,125022,1.0,1.0,1.0,3.0,1.0,1,1,0,Control
661,125124,,3.0,1.0,1.0,1.0,0,0,0,Test
662,125273,,1.0,,,,0,0,0,Control
663,125305,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
664,125679,1.0,2.0,4.0,4.0,3.0,1,1,0,Control
665,125750,,1.0,1.0,1.0,,0,0,0,Test
666,126090,,6.0,4.0,,,0,0,0,Control
667,126171,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
668,126259,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
669,126285,1.0,2.0,2.0,3.0,2.0,1,1,0,Control
670,126288,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
671,126309,,2.0,1.0,1.0,1.0,0,0,0,Control
672,126524,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
673,126758,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
674,126759,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
675,126853,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
676,126893,,1.0,,,,0,0,0,Control
677,127331,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
678,127396,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
679,127477,,1.0,1.0,1.0,1.0,0,0,0,Control
680,127825,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
681,127921,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
682,128147,,2.0,1.0,1.0,,0,0,0,Control
683,128230,1.0,2.0,2.0,2.0,3.0,1,1,0,Test
684,128801,1.0,5.0,1.0,1.0,1.0,1,0,0,Control
685,128919,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
686,128983,,3.0,1.0,1.0,,0,0,0,Control
687,129549,1.0,2.0,1.0,2.0,2.0,1,1,0,Control
688,129659,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
689,130031,2.0,3.0,1.0,1.0,1.0,1,0,0,Control
690,130452,7.0,2.0,2.0,2.0,2.0,1,1,0,Test
691,130952,1.0,12.0,2.0,2.0,1.0,1,1,0,Test
692,131064,,7.0,2.0,,,0,0,0,Control
693,131973,,4.0,,,,0,0,0,Test
694,132547,,1.0,2.0,1.0,1.0,0,0,0,Control
695,133096,1.0,4.0,2.0,2.0,2.0,1,1,0,Test
696,133101,,1.0,1.0,1.0,1.0,0,0,0,Control
697,133340,,2.0,2.0,2.0,1.0,0,0,0,Test
698,133394,1.0,6.0,3.0,3.0,1.0,1,1,0,Test
699,133471,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
700,133487,,2.0,1.0,1.0,2.0,0,0,0,Control
701,133522,1.0,4.0,3.0,1.0,1.0,1,1,0,Control
702,133565,,1.0,,,,0,0,0,Control
703,133631,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
704,133742,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
705,133779,,3.0,2.0,,,0,0,0,Test
706,134164,,1.0,,,,0,0,0,Test
707,134207,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
708,134282,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
709,134286,,2.0,1.0,,,0,0,0,Control
710,134582,1.0,3.0,1.0,1.0,1.0,1,0,0,Control
711,134657,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
712,134829,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
713,135199,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
714,135254,,16.0,3.0,2.0,1.0,0,0,0,Test
715,135842,,1.0,1.0,1.0,,0,0,0,Control
716,135917,1.0,2.0,1.0,1.0,1.0,1,0,0,Test
717,135969,5.0,1.0,1.0,1.0,1.0,1,0,0,Test
718,136138,1.0,3.0,2.0,1.0,1.0,1,1,0,Control
719,136237,1.0,1.0,1.0,1.0,2.0,1,1,0,Control
720,136873,,1.0,,,,0,0,0,Test
721,136978,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
722,136986,,2.0,1.0,,,0,0,0,Control
723,137016,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
724,137061,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
725,137412,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
726,137555,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
727,137781,,1.0,1.0,2.0,,0,0,0,Test
728,137816,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
729,137933,,1.0,,,,0,0,0,Test
730,138002,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
731,138093,,2.0,1.0,1.0,1.0,0,0,0,Control
732,138395,,4.0,1.0,1.0,1.0,0,0,0,Control
733,138686,,2.0,4.0,5.0,,0,0,0,Control
734,138741,2.0,2.0,1.0,1.0,1.0,1,0,0,Test
735,138790,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
736,139079,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
737,139808,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
738,139872,,1.0,1.0,,,0,0,0,Test
739,139979,2.0,3.0,1.0,1.0,1.0,1,0,0,Test
740,139996,,7.0,,,,0,0,0,Test
741,140020,1.0,2.0,3.0,2.0,1.0,1,1,0,Test
742,140116,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
743,140488,1.0,3.0,3.0,2.0,1.0,1,1,0,Control
744,140489,1.0,1.0,1.0,2.0,2.0,1,1,0,Control
745,140683,3.0,1.0,1.0,1.0,1.0,1,0,0,Test
746,140690,,1.0,1.0,1.0,,0,0,0,Control
747,141417,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
748,141591,,8.0,5.0,,,0,0,0,Control
749,141602,1.0,11.0,6.0,6.0,3.0,1,1,0,Control
750,141643,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
751,142351,,3.0,3.0,2.0,2.0,0,0,0,Test
752,142579,1.0,5.0,2.0,1.0,1.0,1,1,0,Control
753,142667,,1.0,,,,0,0,0,Control
754,142695,,3.0,,,,0,0,0,Test
755,142725,2.0,1.0,1.0,2.0,3.0,1,1,0,Control
756,143218,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
757,143267,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
758,143271,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
759,143610,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
760,143688,1.0,6.0,5.0,3.0,3.0,1,1,0,Control
761,143691,,3.0,1.0,1.0,1.0,0,0,0,Control
762,144169,2.0,4.0,2.0,3.0,1.0,1,1,0,Control
763,144244,1.0,1.0,1.0,2.0,1.0,1,1,0,Control
764,144678,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
765,144773,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
766,145106,1.0,2.0,1.0,1.0,1.0,1,0,0,Test
767,145810,1.0,2.0,2.0,2.0,2.0,1,1,0,Test
768,146072,2.0,7.0,2.0,1.0,1.0,1,1,0,Test
769,146205,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
770,146317,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
771,146390,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
772,146579,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
773,146603,,1.0,1.0,1.0,1.0,0,0,0,Control
774,147033,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
775,147077,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
776,147316,1.0,1.0,2.0,1.0,1.0,1,1,0,Control
777,147852,1.0,,,,1.0,0,0,0,Test
778,148037,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
779,148076,,1.0,,,,0,0,0,Control
780,148099,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
781,148217,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
782,148347,3.0,1.0,1.0,1.0,1.0,1,0,0,Test
783,148369,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
784,148391,1.0,6.0,2.0,2.0,2.0,1,1,0,Test
785,148445,2.0,5.0,3.0,6.0,6.0,1,1,0,Control
786,148448,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
787,148850,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
788,148954,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
789,149108,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
790,149192,,2.0,2.0,2.0,2.0,0,0,0,Test
791,149265,,1.0,1.0,,,0,0,0,Test
792,149593,,2.0,3.0,2.0,,0,0,0,Control
793,149635,,1.0,2.0,2.0,1.0,0,0,0,Test
794,149685,,1.0,,,,0,0,0,Control
795,150095,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
796,151250,,5.0,1.0,1.0,1.0,0,0,0,Test
797,151444,,1.0,1.0,2.0,2.0,0,0,0,Control
798,151897,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
799,152356,,1.0,,,,0,0,0,Control
800,152661,1.0,2.0,1.0,1.0,1.0,1,0,0,Test
801,153841,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
802,154143,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
803,154147,1.0,3.0,3.0,4.0,3.0,1,1,0,Test
804,154150,1.0,2.0,2.0,1.0,1.0,1,1,0,Control
805,154458,,3.0,1.0,2.0,2.0,0,0,0,Control
806,154640,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
807,154658,,1.0,1.0,,,0,0,0,Control
808,154782,,2.0,1.0,2.0,1.0,0,0,0,Test
809,154809,5.0,10.0,5.0,3.0,2.0,1,1,0,Test
810,155526,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
811,156105,7.0,6.0,4.0,1.0,1.0,1,1,0,Test
812,156894,,2.0,2.0,,,0,0,0,Control
813,156945,,1.0,,,,0,0,0,Control
814,157106,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
815,157209,1.0,1.0,1.0,3.0,3.0,1,1,0,Test
816,157852,,2.0,3.0,2.0,1.0,0,0,0,Control
817,157871,,4.0,2.0,,,0,0,0,Control
818,158047,3.0,9.0,2.0,2.0,3.0,1,1,0,Test
819,158141,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
820,158201,,2.0,1.0,1.0,,0,0,0,Test
821,159268,1.0,3.0,2.0,2.0,2.0,1,1,0,Control
822,159558,1.0,4.0,2.0,1.0,1.0,1,1,0,Test
823,159617,1.0,1.0,1.0,3.0,3.0,1,1,0,Control
824,159687,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
825,159728,,3.0,2.0,2.0,,0,0,0,Test
826,159823,1.0,2.0,2.0,1.0,1.0,1,1,0,Control
827,159875,3.0,13.0,6.0,5.0,7.0,1,1,0,Test
828,159908,,2.0,2.0,,,0,0,0,Test
829,159970,,2.0,2.0,,,0,0,0,Test
830,160085,,1.0,1.0,1.0,,0,0,0,Control
831,160144,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
832,160466,1.0,3.0,4.0,5.0,2.0,1,1,0,Control
833,160616,1.0,1.0,1.0,2.0,1.0,1,1,0,Control
834,160654,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
835,160741,1.0,2.0,1.0,1.0,1.0,1,0,0,Test
836,160938,,1.0,1.0,,,0,0,0,Control
837,161074,,1.0,1.0,1.0,1.0,0,0,0,Control
838,161108,,1.0,1.0,1.0,,0,0,0,Control
839,161127,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
840,161440,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
841,161491,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
842,161771,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
843,161792,,5.0,1.0,,,0,0,0,Control
844,162127,1.0,4.0,3.0,2.0,2.0,1,1,0,Test
845,162388,,1.0,1.0,1.0,,0,0,0,Test
846,162575,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
847,162867,,4.0,,,,0,0,0,Test
848,162894,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
849,163907,2.0,4.0,3.0,4.0,3.0,1,1,0,Test
850,164324,,1.0,1.0,1.0,,0,0,0,Test
851,165301,1.0,3.0,1.0,1.0,1.0,1,0,0,Control
852,165428,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
853,165765,1.0,2.0,1.0,1.0,1.0,1,0,0,Test
854,165890,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
855,165900,1.0,1.0,2.0,2.0,1.0,1,1,0,Test
856,166017,2.0,1.0,1.0,2.0,1.0,1,1,0,Test
857,166154,,3.0,2.0,3.0,,0,0,0,Test
858,166289,1.0,1.0,2.0,1.0,1.0,1,1,0,Control
859,166315,2.0,3.0,3.0,2.0,2.0,1,1,0,Test
860,166702,1.0,1.0,2.0,2.0,1.0,1,1,0,Control
861,166715,,1.0,1.0,1.0,1.0,0,0,0,Control
862,167496,,2.0,1.0,1.0,1.0,0,0,0,Control
863,168266,1.0,2.0,2.0,2.0,1.0,1,1,0,Test
864,168539,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
865,168727,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
866,168940,,2.0,3.0,2.0,,0,0,0,Control
867,168989,4.0,4.0,4.0,2.0,2.0,1,1,0,Test
868,169185,1.0,3.0,1.0,1.0,1.0,1,0,0,Test
869,169560,,2.0,1.0,1.0,1.0,0,0,0,Test
870,169620,1.0,2.0,1.0,1.0,1.0,1,0,0,Test
871,169784,,1.0,1.0,1.0,,0,0,0,Test
872,170383,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
873,170462,,9.0,2.0,,,0,0,0,Test
874,170507,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
875,170660,1.0,2.0,2.0,1.0,1.0,1,1,0,Control
876,170798,4.0,6.0,3.0,3.0,1.0,1,1,0,Test
877,170865,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
878,170895,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
879,170896,1.0,1.0,1.0,2.0,2.0,1,1,0,Control
880,171096,1.0,10.0,4.0,1.0,1.0,1,1,0,Test
881,171484,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
882,171492,1.0,1.0,2.0,1.0,1.0,1,1,0,Test
883,171583,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
884,171597,1.0,1.0,2.0,2.0,2.0,1,1,0,Test
885,171971,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
