client_id,confirm,start,step_1,step_2,step_3,conversion,completed_&_confused,completed_linear,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,variation,edad_redondeada,full_bal,call_group
41142,3.0,7.0,2.0,1.0,1.0,1,1,0,6,80,38.0,U,2,182599.59000000003,6,9,Test,38,100K-250K,6
41199,1.0,1.0,1.0,1.0,1.0,1,0,1,6,73,54.5,M,2,377373.55,4,7,Test,54,250K-500K,4
41237,2.0,1.0,1.0,1.0,1.0,1,0,0,5,66,49.0,U,2,27571.33,2,5,Test,49,0-50K,2
41516,1.0,1.0,1.0,1.0,1.0,1,0,1,8,106,55.0,F,2,139892.15,2,5,Control,55,100K-250K,2
41652,,1.0,1.0,,,0,0,0,7,86,55.0,U,2,32307.6,0,3,Control,55,0-50K,0
41924,,5.0,1.0,1.0,,0,0,0,21,253,52.0,M,3,46360.88,6,9,Test,52,0-50K,6
42082,1.0,2.0,1.0,1.0,1.0,1,0,0,16,194,36.0,F,2,47308.03,0,3,Control,36,0-50K,0
42296,,2.0,1.0,,,0,0,0,28,339,81.0,M,2,55745.51,2,5,Control,81,50K-100K,2
42349,1.0,1.0,1.0,1.0,1.0,1,0,1,17,205,23.5,U,2,36845.23,3,6,Test,24,0-50K,3
42725,1.0,1.0,1.0,1.0,1.0,1,0,1,4,50,23.5,U,2,40371.86,0,3,Test,24,0-50K,0
43494,,4.0,1.0,1.0,,0,0,0,22,269,62.0,F,2,119162.85,3,6,Control,62,100K-250K,3
43645,2.0,1.0,1.0,1.0,1.0,1,0,0,15,191,81.5,F,2,171674.26,0,3,Test,82,100K-250K,0
43766,,1.0,1.0,,,0,0,0,11,140,44.0,M,2,29334.71,0,3,Control,44,0-50K,0
44060,1.0,2.0,3.0,2.0,1.0,1,1,0,5,64,44.5,U,2,142002.43,2,5,Control,44,100K-250K,2
44216,1.0,3.0,1.0,1.0,1.0,1,0,0,16,196,44.0,M,2,79616.53,6,9,Control,44,50K-100K,6
44705,1.0,3.0,2.0,1.0,1.0,1,1,0,15,189,55.0,M,2,56823.68,1,4,Test,55,50K-100K,1
44860,1.0,1.0,1.0,1.0,1.0,1,0,1,4,57,31.5,U,2,59942.13,2,5,Control,32,50K-100K,2
44932,1.0,1.0,1.0,1.0,1.0,1,0,1,12,151,30.0,M,3,177651.03999999998,3,6,Test,30,100K-250K,3
44995,,1.0,1.0,,,0,0,0,11,139,75.0,M,2,30987.82,1,4,Test,75,0-50K,1
45131,2.0,4.0,2.0,2.0,2.0,1,1,0,5,70,76.0,U,2,391280.54,6,9,Test,76,250K-500K,6
45232,1.0,7.0,1.0,1.0,1.0,1,0,0,4,58,63.5,U,3,33799.5,6,9,Test,64,0-50K,6
45485,1.0,1.0,1.0,2.0,3.0,1,1,0,21,254,67.5,M,5,653676.8500000001,6,9,Test,68,500K-1M,6
45510,1.0,3.0,2.0,2.0,2.0,1,1,0,7,84,31.5,U,2,32355.59,6,9,Test,32,0-50K,6
46223,,1.0,1.0,1.0,1.0,0,0,0,9,109,67.0,M,2,136226.01,5,8,Control,67,100K-250K,5
46790,,2.0,1.0,1.0,,0,0,0,5,66,34.0,U,2,44755.44,6,9,Test,34,0-50K,6
47402,,3.0,1.0,1.0,,0,0,0,7,92,27.0,U,2,45676.12,6,9,Control,27,0-50K,6
47571,1.0,1.0,1.0,1.0,1.0,1,0,1,5,68,25.5,U,2,61967.39,3,6,Control,26,50K-100K,3
47860,,2.0,1.0,1.0,2.0,0,0,0,11,138,37.0,F,2,170343.75,1,4,Test,37,100K-250K,1
47933,1.0,3.0,2.0,1.0,1.0,1,1,0,13,156,49.5,F,2,95327.95,1,4,Control,50,50K-100K,1
48241,,8.0,7.0,3.0,,0,0,0,21,262,58.0,M,2,51519.06,6,9,Control,58,50K-100K,6
48424,,4.0,4.0,2.0,3.0,0,0,0,23,276,42.0,M,3,240048.86,5,8,Control,42,100K-250K,5
48431,1.0,1.0,1.0,1.0,1.0,1,0,1,12,150,54.5,F,2,82479.58,4,7,Control,54,50K-100K,4
48448,2.0,2.0,1.0,1.0,1.0,1,0,0,8,105,67.5,M,2,53172.78999999999,2,5,Test,68,50K-100K,2
48724,1.0,5.0,2.0,2.0,2.0,1,1,0,4,57,38.5,U,2,53276.8,4,7,Test,38,50K-100K,4
49412,1.0,1.0,1.0,3.0,3.0,1,1,0,11,136,51.5,M,2,238126.92,1,4,Control,52,100K-250K,1
49450,1.0,2.0,2.0,2.0,2.0,1,1,0,22,271,62.5,U,2,31843.88,3,6,Control,62,0-50K,3
49709,1.0,1.0,1.0,4.0,4.0,1,1,0,4,54,67.5,M,2,83722.73,4,7,Test,68,50K-100K,4
49998,,1.0,1.0,,,0,0,0,11,133,32.0,M,2,117055.89,2,5,Test,32,100K-250K,2
50053,1.0,1.0,1.0,1.0,1.0,1,0,1,5,70,56.5,U,2,68551.89,3,6,Test,56,50K-100K,3
50090,1.0,1.0,1.0,1.0,1.0,1,0,1,13,157,54.5,M,2,77163.57,4,7,Test,54,50K-100K,4
50185,1.0,1.0,1.0,1.0,1.0,1,0,1,5,71,45.0,U,2,37936.41,0,3,Control,45,0-50K,0
50271,1.0,1.0,1.0,1.0,1.0,1,0,1,6,73,35.5,U,2,35740.369999999995,5,8,Control,36,0-50K,5
50325,1.0,1.0,1.0,1.0,1.0,1,0,1,15,181,61.5,F,2,54506.61,4,7,Test,62,50K-100K,4
50599,,2.0,,,,0,0,0,11,143,36.0,M,2,44797.25,2,5,Test,36,0-50K,2
50643,2.0,1.0,1.0,2.0,1.0,1,1,0,11,142,53.0,F,2,145174.91,4,7,Control,53,100K-250K,4
50692,,1.0,,,,0,0,0,5,62,54.0,U,2,54807.52,5,8,Control,54,50K-100K,5
51493,1.0,1.0,1.0,1.0,1.0,1,0,1,8,106,23.0,F,2,32788.57,3,6,Test,23,0-50K,3
51526,1.0,3.0,2.0,1.0,2.0,1,1,0,26,319,44.0,M,2,310116.59,2,5,Test,44,250K-500K,2
51706,1.0,1.0,1.0,1.0,1.0,1,0,1,6,73,23.0,M,4,140006.03999999998,6,9,Control,23,100K-250K,6
51814,1.0,1.0,1.0,1.0,1.0,1,0,1,24,290,60.5,F,2,236352.06,3,6,Control,60,100K-250K,3
51902,1.0,1.0,1.0,1.0,1.0,1,0,1,14,176,41.0,M,2,41382.42,4,7,Control,41,0-50K,4
52111,1.0,4.0,4.0,2.0,3.0,1,1,0,8,106,46.0,M,2,72348.72,0,3,Control,46,50K-100K,0
52309,,2.0,3.0,2.0,,0,0,0,7,93,57.0,M,3,481383.77,0,3,Test,57,250K-500K,0
52456,1.0,2.0,2.0,2.0,1.0,1,1,0,5,66,55.5,U,2,312484.73,5,8,Control,56,250K-500K,5
52461,1.0,1.0,1.0,1.0,1.0,1,0,1,12,152,46.0,F,2,118898.6,1,4,Control,46,100K-250K,1
52743,1.0,3.0,3.0,3.0,2.0,1,1,0,6,82,54.5,U,2,41265.11,1,4,Test,54,0-50K,1
52765,1.0,1.0,1.0,1.0,1.0,1,0,1,8,98,26.5,U,2,28268.31,1,4,Control,26,0-50K,1
53094,1.0,1.0,1.0,1.0,1.0,1,0,1,7,84,29.5,U,2,58994.77,0,3,Control,30,50K-100K,0
53123,1.0,1.0,1.0,1.0,1.0,1,0,1,23,277,54.5,M,3,67585.11,6,9,Control,54,50K-100K,6
53126,1.0,1.0,1.0,1.0,1.0,1,0,1,6,73,37.5,U,2,74616.14,1,4,Control,38,50K-100K,1
53169,,2.0,,,,0,0,0,11,141,44.0,F,2,91918.0,6,9,Control,44,50K-100K,6
53396,2.0,1.0,1.0,1.0,1.0,1,0,0,21,254,50.5,M,2,287437.04,2,5,Test,50,250K-500K,2
53990,,1.0,1.0,1.0,1.0,0,0,0,9,119,66.0,M,2,39756.46,4,7,Control,66,0-50K,4
54231,1.0,1.0,1.0,1.0,1.0,1,0,1,14,168,53.5,F,2,1127349.9,0,3,Test,54,1M-5M,0
54291,1.0,1.0,1.0,1.0,1.0,1,0,1,14,176,54.5,M,2,31387.6,2,5,Control,54,0-50K,2
54363,1.0,1.0,1.0,1.0,1.0,1,0,1,16,199,86.5,F,2,340181.99,4,7,Control,86,250K-500K,4
54477,,1.0,,,,0,0,0,11,136,34.0,F,2,28455.07,3,6,Control,34,0-50K,3
54893,1.0,1.0,1.0,1.0,1.0,1,0,1,10,125,37.0,M,2,76744.57,0,3,Test,37,50K-100K,0
55059,1.0,1.0,1.0,1.0,1.0,1,0,1,21,261,54.5,F,4,620683.92,6,9,Test,54,500K-1M,6
55265,1.0,1.0,2.0,2.0,2.0,1,1,0,11,142,29.5,F,2,42724.7,6,9,Test,30,0-50K,6
55333,2.0,1.0,1.0,1.0,1.0,1,0,0,30,362,27.5,M,2,50613.02,6,9,Test,28,50K-100K,6
55448,1.0,3.0,2.0,1.0,1.0,1,1,0,9,110,58.5,F,2,41450.38,3,6,Control,58,0-50K,3
55951,,3.0,,,,0,0,0,5,66,47.0,U,2,29768.49,2,5,Test,47,0-50K,2
56294,1.0,2.0,2.0,1.0,1.0,1,1,0,7,92,27.0,F,2,27489.64,3,6,Test,27,0-50K,3
56529,1.0,4.0,1.0,1.0,1.0,1,0,0,14,171,38.0,M,2,79617.16,6,9,Control,38,50K-100K,6
56570,,3.0,2.0,1.0,1.0,0,0,0,14,171,49.0,M,2,56741.95,1,4,Test,49,50K-100K,1
56782,,3.0,1.0,1.0,,0,0,0,10,124,45.0,M,2,116019.67,6,9,Control,45,100K-250K,6
56923,2.0,1.0,1.0,2.0,2.0,1,1,0,23,284,40.5,F,3,142006.44,4,7,Test,40,100K-250K,4
58001,1.0,2.0,3.0,1.0,1.0,1,1,0,17,212,64.5,M,2,587219.4700000001,3,6,Control,64,500K-1M,3
58194,1.0,1.0,3.0,2.0,2.0,1,1,0,9,113,45.5,F,2,196403.93,5,8,Test,46,100K-250K,5
58196,1.0,9.0,3.0,2.0,2.0,1,1,0,7,86,45.5,U,2,59031.46,6,9,Control,46,50K-100K,6
58456,2.0,2.0,3.0,1.0,1.0,1,1,0,15,183,61.0,U,2,33476.259999999995,5,8,Control,61,0-50K,5
58589,1.0,3.0,3.0,3.0,3.0,1,1,0,9,119,41.0,U,2,86738.88,3,6,Control,41,50K-100K,3
58676,1.0,1.0,1.0,1.0,1.0,1,0,1,4,58,51.5,F,2,42749.84,0,3,Control,52,0-50K,0
58867,1.0,1.0,1.0,1.0,1.0,1,0,1,9,108,51.0,M,2,47514.76,3,6,Test,51,0-50K,3
58917,1.0,2.0,3.0,1.0,1.0,1,1,0,14,170,73.0,M,2,135903.59,4,7,Control,73,100K-250K,4
58962,1.0,1.0,3.0,1.0,1.0,1,1,0,5,66,53.5,F,3,85123.89,3,6,Test,54,50K-100K,3
59089,1.0,2.0,1.0,1.0,1.0,1,0,0,7,94,61.0,U,2,55961.32,0,3,Control,61,50K-100K,0
59152,1.0,1.0,1.0,1.0,1.0,1,0,1,16,194,45.5,U,2,701946.64,6,9,Test,46,500K-1M,6
59360,1.0,1.0,1.0,1.0,1.0,1,0,1,17,214,39.5,M,3,421044.15,0,3,Test,40,250K-500K,0
59605,,1.0,1.0,,,0,0,0,15,189,59.0,F,2,94987.66,5,8,Control,59,50K-100K,5
59782,1.0,2.0,2.0,1.0,1.0,1,1,0,6,83,65.5,U,2,368237.57,2,5,Control,66,250K-500K,2
59802,1.0,1.0,2.0,2.0,2.0,1,1,0,14,169,38.5,M,2,1791639.18,4,7,Test,38,1M-5M,4
59860,1.0,4.0,4.0,1.0,1.0,1,1,0,8,106,52.0,F,2,99777.08,3,6,Control,52,50K-100K,3
60101,1.0,1.0,1.0,1.0,1.0,1,0,1,6,72,43.5,U,2,33508.86,6,9,Test,44,0-50K,6
60483,1.0,1.0,1.0,1.0,1.0,1,0,1,43,516,52.5,M,2,25984.77,1,4,Test,52,0-50K,1
60802,,4.0,3.0,1.0,1.0,0,0,0,32,391,55.0,F,3,476154.24,6,9,Test,55,250K-500K,6
60958,,2.0,,,,0,0,0,5,70,24.0,M,3,54408.88,6,9,Test,24,50K-100K,6
61007,,4.0,,,,0,0,0,16,202,53.0,F,2,108504.65,1,4,Test,53,100K-250K,1
61487,1.0,1.0,1.0,1.0,1.0,1,0,1,12,150,26.5,F,2,49454.26,0,3,Test,26,0-50K,0
61650,1.0,3.0,1.0,1.0,1.0,1,0,0,10,123,50.0,M,2,208429.91,0,3,Test,50,100K-250K,0
61961,1.0,1.0,2.0,2.0,1.0,1,1,0,5,64,73.5,M,2,305284.58,5,8,Test,74,250K-500K,5
62058,,1.0,,,,0,0,0,4,59,42.0,U,3,51675.66,1,4,Control,42,50K-100K,1
62284,1.0,1.0,1.0,2.0,1.0,1,1,0,8,105,64.5,F,2,33332.71,4,7,Test,64,0-50K,4
62498,,1.0,,,,0,0,0,26,318,66.0,F,2,197498.28,0,3,Control,66,100K-250K,0
62503,,3.0,1.0,1.0,1.0,0,0,0,7,85,37.0,U,2,148326.71,6,9,Control,37,100K-250K,6
62754,1.0,1.0,1.0,1.0,1.0,1,0,1,23,277,64.5,F,3,67201.89,2,5,Test,64,50K-100K,2
62791,4.0,1.0,1.0,1.0,1.0,1,0,0,8,99,62.5,U,3,715929.37,6,9,Test,62,500K-1M,6
62805,1.0,1.0,1.0,1.0,1.0,1,0,1,13,156,43.5,F,2,203808.83,2,5,Test,44,100K-250K,2
62837,,1.0,1.0,,,0,0,0,14,178,31.0,M,2,141890.14,6,9,Control,31,100K-250K,6
63001,,1.0,1.0,1.0,,0,0,0,23,279,28.0,M,4,122948.27,5,8,Control,28,100K-250K,5
63377,1.0,1.0,1.0,1.0,1.0,1,0,1,5,66,26.5,U,2,52217.12,6,9,Control,26,50K-100K,6
63507,1.0,1.0,1.0,1.0,1.0,1,0,1,27,331,31.5,M,2,63604.99,1,4,Test,32,50K-100K,1
63796,2.0,2.0,4.0,1.0,1.0,1,1,0,15,189,79.5,F,2,49159.28999999999,6,9,Test,80,0-50K,6
63879,4.0,3.0,1.0,1.0,2.0,1,1,0,15,191,36.5,F,2,242925.89,3,6,Test,36,100K-250K,3
63955,1.0,1.0,1.0,1.0,1.0,1,0,1,14,173,19.0,M,2,69302.67,6,9,Test,19,50K-100K,6
64020,1.0,1.0,2.0,2.0,1.0,1,1,0,15,189,46.5,F,2,30617.57,0,3,Control,46,0-50K,0
64058,1.0,1.0,1.0,1.0,1.0,1,0,1,26,313,62.5,M,2,378569.04,6,9,Test,62,250K-500K,6
64635,2.0,,,,,0,0,0,28,337,70.0,M,3,51077.36,5,8,Test,70,50K-100K,5
64871,3.0,1.0,1.0,1.0,1.0,1,0,0,15,182,47.0,M,2,59767.83,2,5,Control,47,50K-100K,2
64885,,1.0,1.0,,,0,0,0,17,205,61.0,F,2,174277.44,1,4,Test,61,100K-250K,1
64964,1.0,2.0,2.0,1.0,1.0,1,1,0,28,343,64.5,F,2,309748.62,0,3,Control,64,250K-500K,0
65221,1.0,1.0,1.0,1.0,1.0,1,0,1,13,156,51.5,F,2,158167.96000000002,2,5,Test,52,100K-250K,2
65716,1.0,,1.0,3.0,3.0,0,0,0,12,145,45.0,F,3,124943.26,1,4,Control,45,100K-250K,1
65845,1.0,1.0,1.0,1.0,1.0,1,0,1,9,108,61.5,M,3,1404725.64,5,8,Control,62,1M-5M,5
66160,3.0,1.0,1.0,1.0,1.0,1,0,0,5,66,24.5,U,3,141468.63,3,6,Test,24,100K-250K,3
66169,1.0,2.0,2.0,2.0,2.0,1,1,0,14,174,45.5,M,2,36003.61,2,5,Control,46,0-50K,2
66539,1.0,1.0,1.0,1.0,1.0,1,0,1,21,260,31.5,M,2,30098.62,0,3,Test,32,0-50K,0
66543,,2.0,,,,0,0,0,22,272,65.0,F,2,49652.73,4,7,Control,65,0-50K,4
66930,,1.0,2.0,3.0,2.0,0,0,0,5,71,63.0,U,2,89729.45999999999,1,5,Test,63,50K-100K,1
67390,1.0,2.0,2.0,1.0,1.0,1,1,0,11,136,30.0,F,2,50085.64,1,4,Test,30,50K-100K,1
67452,1.0,1.0,1.0,1.0,1.0,1,0,1,24,295,75.5,U,3,326951.92,5,8,Test,76,250K-500K,5
67845,,2.0,2.0,,,0,0,0,30,369,85.0,F,2,160364.63,0,4,Test,85,100K-250K,0
67925,2.0,3.0,1.0,1.0,2.0,1,1,0,16,193,47.5,F,4,1169571.27,5,8,Test,48,1M-5M,5
68116,,1.0,,,,0,0,0,4,59,35.0,F,2,50822.41,0,3,Control,35,50K-100K,0
68170,,2.0,,,,0,0,0,24,288,60.0,F,2,140668.22,0,3,Control,60,100K-250K,0
68276,1.0,1.0,1.0,1.0,1.0,1,0,1,19,238,59.5,M,3,140757.33000000002,6,9,Test,60,100K-250K,6
68830,1.0,2.0,2.0,1.0,1.0,1,1,0,13,161,32.5,M,3,187433.08,6,9,Control,32,100K-250K,6
68854,1.0,3.0,1.0,1.0,1.0,1,0,0,9,112,51.5,M,2,28772.33,2,5,Control,52,0-50K,2
68884,,6.0,2.0,2.0,2.0,0,0,0,29,359,80.0,F,2,122636.58,0,3,Test,80,100K-250K,0
68886,2.0,1.0,1.0,1.0,1.0,1,0,0,16,196,51.5,F,3,130556.28,2,5,Test,52,100K-250K,2
68963,1.0,5.0,3.0,2.0,2.0,1,1,0,31,373,56.5,M,3,100637.5,6,9,Control,56,100K-250K,6
69255,1.0,1.0,,,1.0,0,0,0,10,121,58.5,F,3,183269.84000000003,6,9,Control,58,100K-250K,6
69568,,1.0,1.0,1.0,1.0,0,0,0,11,142,26.0,F,2,74271.62,0,3,Test,26,50K-100K,0
69591,,1.0,,,,0,0,0,21,255,28.0,F,2,64944.76,3,6,Test,28,50K-100K,3
69598,1.0,1.0,1.0,1.0,1.0,1,0,1,8,106,58.0,F,2,27306.32,3,6,Control,58,0-50K,3
70225,1.0,1.0,1.0,1.0,1.0,1,0,1,10,124,33.5,F,2,98031.52,3,6,Control,34,50K-100K,3
70576,1.0,6.0,4.0,3.0,2.0,1,1,0,22,264,43.0,F,3,84377.1,6,9,Test,43,50K-100K,6
70863,,1.0,,,,0,0,0,12,144,85.0,F,2,157602.71000000002,6,9,Test,85,100K-250K,6
71159,,2.0,,,,0,0,0,5,70,29.0,F,2,46432.42,3,6,Test,29,0-50K,3
71296,1.0,5.0,3.0,1.0,1.0,1,1,0,30,371,72.5,F,3,122614.26,3,6,Control,72,100K-250K,3
71476,,1.0,,,,0,0,0,4,58,53.0,U,2,39344.13,0,3,Control,53,0-50K,0
71626,,2.0,3.0,1.0,1.0,0,0,0,14,170,78.0,F,2,367258.8,1,4,Control,78,250K-500K,1
72074,1.0,4.0,3.0,3.0,1.0,1,1,0,22,271,51.0,F,3,146135.76,6,9,Test,51,100K-250K,6
72221,1.0,3.0,3.0,3.0,3.0,1,1,0,11,138,50.5,M,2,629755.24,6,9,Control,50,500K-1M,6
72388,,1.0,1.0,1.0,1.0,0,0,0,5,70,54.0,U,2,35943.57,1,4,Test,54,0-50K,1
72395,1.0,2.0,2.0,1.0,1.0,1,1,0,18,225,48.0,M,2,208866.05,4,7,Test,48,100K-250K,4
72915,2.0,1.0,1.0,1.0,1.0,1,0,0,5,70,39.5,M,3,215694.63,6,9,Test,40,100K-250K,6
72916,1.0,1.0,1.0,1.0,1.0,1,0,1,4,57,34.5,U,2,30046.66,1,4,Test,34,0-50K,1
72988,,2.0,,,,0,0,0,10,127,21.0,M,2,46803.96,3,6,Test,21,0-50K,3
73331,1.0,1.0,1.0,1.0,1.0,1,0,1,14,177,50.5,F,2,58785.07,6,9,Control,50,50K-100K,6
73335,1.0,1.0,1.0,1.0,1.0,1,0,1,12,148,37.0,M,2,68041.32,0,3,Control,37,50K-100K,0
73453,1.0,2.0,1.0,1.0,1.0,1,0,0,16,201,56.5,M,2,1194883.41,6,9,Control,56,1M-5M,6
73615,1.0,1.0,1.0,1.0,1.0,1,0,1,10,129,41.0,M,2,59781.96,0,3,Test,41,50K-100K,0
73648,1.0,1.0,1.0,1.0,1.0,1,0,1,14,169,53.5,M,4,990626.8,3,6,Test,54,500K-1M,3
73910,1.0,1.0,1.0,1.0,1.0,1,0,1,10,123,27.5,M,2,47739.17,1,4,Control,28,0-50K,1
74169,1.0,3.0,2.0,1.0,1.0,1,1,0,4,57,35.5,U,4,56079.66,6,9,Control,36,50K-100K,6
74564,,2.0,1.0,1.0,1.0,0,0,0,4,56,58.0,U,2,69899.54999999999,2,5,Test,58,50K-100K,2
74844,,3.0,1.0,1.0,1.0,0,0,0,6,83,60.0,U,2,158375.89,3,7,Test,60,100K-250K,3
74976,1.0,3.0,2.0,1.0,1.0,1,1,0,10,125,47.5,M,2,90911.5,0,3,Test,48,50K-100K,0
75033,1.0,1.0,1.0,1.0,1.0,1,0,1,10,130,69.5,M,2,105037.11,5,8,Test,70,100K-250K,5
75381,,1.0,1.0,,,0,0,0,14,170,25.0,M,2,114364.65,0,3,Control,25,100K-250K,0
75490,1.0,1.0,1.0,1.0,1.0,1,0,1,8,102,24.5,M,2,35407.89,6,9,Test,24,0-50K,6
75642,1.0,1.0,1.0,1.0,1.0,1,0,1,18,225,77.5,M,3,478108.05,6,9,Control,78,250K-500K,6
76424,1.0,1.0,1.0,1.0,1.0,1,0,1,7,95,69.5,U,2,445627.21,6,9,Control,70,250K-500K,6
76429,3.0,2.0,2.0,1.0,1.0,1,1,0,18,220,29.0,M,2,41369.28999999999,6,9,Test,29,0-50K,6
76481,1.0,10.0,6.0,2.0,1.0,1,1,0,6,81,62.5,U,2,808107.3500000001,2,5,Test,62,500K-1M,2
76635,,1.0,3.0,3.0,,0,0,0,10,128,24.0,M,2,143740.8,2,5,Test,24,100K-250K,2
76775,,1.0,1.0,,,0,0,0,16,196,67.0,M,2,23853.6,4,7,Test,67,0-50K,4
76776,1.0,3.0,3.0,2.0,2.0,1,1,0,27,330,62.5,M,2,56115.88,1,4,Control,62,50K-100K,1
77071,1.0,2.0,1.0,2.0,2.0,1,1,0,5,69,46.5,U,2,35284.29,1,4,Control,46,0-50K,1
77276,1.0,1.0,1.0,1.0,1.0,1,0,1,4,56,18.5,U,2,30116.53,1,4,Test,18,0-50K,1
77513,1.0,2.0,2.0,1.0,2.0,1,1,0,11,142,33.5,F,2,68765.19,1,4,Test,34,50K-100K,1
77651,1.0,,,,,0,0,0,34,414,69.5,F,5,1666212.18,6,9,Test,70,1M-5M,6
77933,1.0,1.0,1.0,1.0,1.0,1,0,1,5,65,39.5,U,2,97418.69,3,6,Test,40,50K-100K,3
78720,,1.0,,,,0,0,0,5,65,32.0,U,2,36404.37,2,5,Test,32,0-50K,2
78728,,2.0,1.0,1.0,1.0,0,0,0,6,76,34.0,U,3,49798.3,4,7,Control,34,0-50K,4
78779,,11.0,,,,0,0,0,14,179,64.0,F,2,50922.85,6,9,Test,64,50K-100K,6
78917,,2.0,2.0,,,0,0,0,24,296,68.0,M,2,341682.08,3,7,Control,68,250K-500K,3
79127,1.0,3.0,3.0,1.0,1.0,1,1,0,27,331,64.5,F,2,484262.45,6,9,Control,64,250K-500K,6
79229,,2.0,1.0,1.0,,0,0,0,15,182,42.0,F,2,62537.7,2,5,Control,42,50K-100K,2
79452,2.0,1.0,1.0,1.0,1.0,1,0,0,10,124,45.5,F,2,25497.63,1,4,Test,46,0-50K,1
79571,2.0,1.0,1.0,1.0,1.0,1,0,0,10,122,53.0,F,2,228555.67,4,7,Control,53,100K-250K,4
79669,,5.0,2.0,,,0,0,0,15,189,61.0,M,2,441028.66,6,9,Test,61,250K-500K,6
79679,1.0,1.0,1.0,1.0,1.0,1,0,1,14,168,57.5,F,2,35868.44,3,6,Control,58,0-50K,3
79819,,5.0,,,,0,0,0,14,178,42.0,M,2,1272087.54,4,7,Control,42,1M-5M,4
79897,4.0,3.0,2.0,1.0,1.0,1,1,0,7,86,54.5,U,2,56925.81,6,9,Test,54,50K-100K,6
80006,1.0,2.0,2.0,2.0,2.0,1,1,0,29,349,71.5,M,2,107857.11,6,9,Test,72,100K-250K,6
80126,2.0,1.0,1.0,1.0,1.0,1,0,0,6,75,64.0,U,2,41674.77,1,4,Test,64,0-50K,1
80127,1.0,3.0,3.0,1.0,1.0,1,1,0,15,185,45.5,M,4,178829.02999999997,6,9,Control,46,100K-250K,6
80241,,3.0,1.0,,,0,0,0,13,157,65.0,F,2,33963.69,4,7,Control,65,0-50K,4
80275,3.0,7.0,3.0,2.0,1.0,1,1,0,21,253,62.5,M,2,418691.28,2,5,Test,62,250K-500K,2
80479,4.0,2.0,2.0,2.0,1.0,1,1,0,20,245,64.5,M,2,29173.38,4,7,Test,64,0-50K,4
80559,1.0,1.0,1.0,1.0,1.0,1,0,1,15,181,51.5,F,3,44164.31,1,4,Control,52,0-50K,1
80801,,4.0,3.0,3.0,3.0,0,0,0,13,162,36.0,M,2,62262.4,6,9,Test,36,50K-100K,6
80915,1.0,1.0,1.0,1.0,2.0,1,1,0,9,112,48.0,M,2,71263.61,6,9,Control,48,50K-100K,6
81102,1.0,1.0,1.0,1.0,1.0,1,0,1,34,408,58.5,M,3,135623.99,6,9,Control,58,100K-250K,6
81119,,2.0,1.0,1.0,,0,0,0,4,56,31.0,U,2,39921.5,3,6,Test,31,0-50K,3
81303,2.0,4.0,1.0,1.0,1.0,1,0,0,8,107,54.5,M,2,80813.12,6,9,Test,54,50K-100K,6
81601,7.0,2.0,1.0,1.0,1.0,1,0,0,4,57,32.5,U,3,116399.3,5,8,Control,32,100K-250K,5
81720,2.0,5.0,1.0,1.0,1.0,1,0,0,10,131,67.5,F,3,57902.44,5,8,Test,68,50K-100K,5
81816,,1.0,1.0,1.0,,0,0,0,8,102,51.0,U,2,40549.35,0,3,Control,51,0-50K,0
81976,1.0,1.0,1.0,1.0,1.0,1,0,1,24,289,52.5,F,2,274847.33,0,3,Control,52,250K-500K,0
82206,2.0,1.0,1.0,1.0,1.0,1,0,0,24,288,49.5,F,3,181894.53,4,7,Test,50,100K-250K,4
82376,1.0,1.0,1.0,1.0,1.0,1,0,1,11,142,32.0,M,2,36187.4,6,9,Control,32,0-50K,6
82560,,4.0,,,,0,0,0,21,258,63.0,F,2,45624.72,4,7,Test,63,0-50K,4
82566,1.0,1.0,1.0,1.0,1.0,1,0,1,12,148,74.5,M,2,25887.67,2,5,Control,74,0-50K,2
82712,,26.0,1.0,4.0,4.0,0,0,0,22,272,59.0,F,3,255048.74,2,5,Control,59,250K-500K,2
82723,,2.0,1.0,1.0,1.0,0,0,0,4,58,35.0,U,2,77802.83,3,6,Control,35,50K-100K,3
82772,2.0,1.0,1.0,1.0,1.0,1,0,0,6,73,46.5,U,2,77769.58,0,3,Test,46,50K-100K,0
82869,1.0,1.0,1.0,1.0,1.0,1,0,1,8,101,27.5,U,2,32542.3,1,4,Control,28,0-50K,1
83158,1.0,1.0,1.0,1.0,1.0,1,0,1,16,196,54.5,F,2,65664.87,0,3,Control,54,50K-100K,0
83447,1.0,3.0,5.0,4.0,2.0,1,1,0,17,214,48.5,M,2,190150.37,6,9,Control,48,100K-250K,6
83507,1.0,1.0,1.0,1.0,1.0,1,0,1,8,97,25.5,U,2,27712.32,1,4,Test,26,0-50K,1
83585,2.0,1.0,1.0,1.0,1.0,1,0,0,5,60,33.5,U,3,69290.65,6,9,Test,34,50K-100K,6
83683,,1.0,,,,0,0,0,5,68,31.0,U,2,62792.96,6,9,Control,31,50K-100K,6
83795,2.0,10.0,5.0,4.0,1.0,1,1,0,15,188,71.5,F,2,206570.43,6,9,Test,72,100K-250K,6
84108,1.0,1.0,1.0,1.0,1.0,1,0,1,6,80,60.0,U,2,269677.92,4,7,Control,60,250K-500K,4
84464,1.0,1.0,1.0,1.0,1.0,1,0,1,8,97,41.5,U,2,30395.72,1,4,Test,42,0-50K,1
